Código CNH,Nombre,Comunidad Autónoma,Provincia,Municipio,Dirección,Código Postal,Teléfono,Telefax,Número de camas instaladas,Dependencia Patrimonial,Dependencia Funcional,Finalidad Asistencial,Observaciones,Concierto,Acreditación Docente
260012,COMPLEJO HOSPITALARIO SAN MILLAN SAN PEDRO SAN PEDRO DE LA RIOJA,LA RIOJA,LA RIOJA,Logroño,C/ Piqueras 98,26006,941298000,941298660,590,COMUNIDAD AUTÓNOMA,SERVICIO RIOJANO DE SALUD,GENERAL,,NO,SI
260051,"POLICLÍNICO RIOJANO NUESTRA SEÑORA DE VALVANERA, S.A.",LA RIOJA,LA RIOJA,Logroño,Calle Ramón y Cajal s/n,26006,941211900,941211231,87,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
260048,HOSPITAL GENERAL DE LA RIOJA,LA RIOJA,LA RIOJA,Logroño,"Av. de Viana, s/n",26001,941298000,941297386,0,COMUNIDAD AUTÓNOMA,SERVICIO RIOJANO DE SALUD,GENERAL,,NO,SI
260027,HOSPITAL SAN PEDRO,LA RIOJA,LA RIOJA,Logroño,"Ctra. de Piqueras, 98",26006,941298000,941297550,0,COMUNIDAD AUTÓNOMA,SERVICIO RIOJANO DE SALUD,GENERAL,,NO,SI
270057,HOSPITAL POLUSA,GALICIA,LUGO,Lugo,"DOUTOR IGLESIAS OTERO, S/N",27004,982222854,982267147,86,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
270076,SANATORIO NOSA SEÑORA DOS OLLOS GRANDES,GALICIA,LUGO,Lugo,"MONTEVIDEO, 23",27001,982284040,982252047,45,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
270122,HOSPITAL UNIVERSITARIO LUCUS AUGUSTI,GALICIA,LUGO,Lugo,"ULISES ROMERO, 1",27003,982296000,,0,ENTIDADES PÚBLICAS,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,,NO
270018,COMPLEXO HOSPITALARIO UNIVERSITARIO DE LUGO,GALICIA,LUGO,Lugo,"ULISES ROMERO, 1",27003,982296000,982295611,844,ENTIDADES PÚBLICAS,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI
270039,HOSPITAL DE CALDE (PSIQUIATRICO),GALICIA,LUGO,Lugo,"RUA CALDE, S/N",27210,982296000,982295544,0,SEGURIDAD SOCIAL,SERVICIO GALLEGO DE SALUD-SERGAS,PSIQUIATRICO,,,NO
281113,CENTRO ONCOLÓGICO MD ANDERSON INTERNATIONAL ESPAÑA,MADRID,MADRID,Madrid,Gómez Hemans. 2-4,28033,917878600,917680687,99,MINISTERIO DE DEFENSA,PRIVADO NO BENÉFICO,ONCOLOGICO,,SI,NO
281247,HOSPITAL PARDO DE ARAVACA,MADRID,MADRID,Madrid,"La Salle, 12",28023,915129000,913079510,98,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
281225,HOSPITAL UNIVERSITARIO MADRID SANCHINARRO,MADRID,MADRID,Madrid,"Oña, 10",28050,917567800,917500133,198,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,SI
281214,HOSPITAL CENTRO DE CUIDADOS LAGUNA,MADRID,MADRID,Madrid,"Concejal Francisco José Jiménez Martín, 128",28047,915099137,914013649,43,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,OTROS MONOGRAFICOS,,SI,NO
280225,COMPLEJO HOSPITALARIO GREGORIO MARAÑÓN,MADRID,MADRID,Madrid,"Dr Esquerdo, 46",28007,915868000,915868018,1525,COMUNIDAD AUTÓNOMA,SERVICIO MADRILEÑO DE SALUD,GENERAL,,NO,SI
280210,HOSPITAL CANTOBLANCO,MADRID,MADRID,Madrid,"Ctra. de Colmenar Viejo, km. 14,5",28049,917277000,913584699,0,COMUNIDAD AUTÓNOMA,SERVICIO MADRILEÑO DE SALUD,GENERAL,,NO,NO
280164,HOSPITAL CARLOS III,MADRID,MADRID,Madrid,"Sinesio Delgado, 8-10",28029,917277000,913584699,0,COMUNIDAD AUTÓNOMA,SERVICIO MADRILEÑO DE SALUD,GENERAL,,NO,SI
280148,HOSPITAL CENTRAL DE LA CRUZ ROJA SAN JOSÉ Y SANTA ADELA,MADRID,MADRID,Madrid,"Av. de la Reina Victoria, 22-24",28003,914538300,915330515,154,PRIVADO-BENÉFICO (CRUZ ROJA),SERVICIO MADRILEÑO DE SALUD,GENERAL,,NO,SI
280133,HOSPITAL INFANTIL UNIVERSITARIO NIÑO JESUS,MADRID,MADRID,Madrid,"Av. Menéndez Pelayo, 65",28009,915035900,915733546,180,COMUNIDAD AUTÓNOMA,SERVICIO MADRILEÑO DE SALUD,INFANTIL,,NO,SI
280127,HOSPITAL UNIVERSITARIO DE LA PRINCESA,MADRID,MADRID,Madrid,"Diego de León, 62",28006,915202200,914021169,564,COMUNIDAD AUTÓNOMA,SERVICIO MADRILEÑO DE SALUD,GENERAL,,NO,SI
280112,HOSPITAL UNIVERSITARIO SANTA CRISTINA,MADRID,MADRID,Madrid,"Maestro Vives, 2",28009,915574300,915574400,156,SEGURIDAD SOCIAL,SERVICIO MADRILEÑO DE SALUD,GENERAL,,NO,NO
280091,HOSPITAL VIRGEN DE LA TORRE,MADRID,MADRID,Madrid,"Puerto Lumbreras, 5",28031,911918883,911919895,98,SEGURIDAD SOCIAL,SERVICIO MADRILEÑO DE SALUD,OTROS MONOGRAFICOS,,NO,NO
280035,HOSPITAL UNIVERSITARIO 12 DE OCTUBRE,MADRID,MADRID,Madrid,"Av. de Córdoba, s/n",28041,913908373,913908582,1269,SEGURIDAD SOCIAL,SERVICIO MADRILEÑO DE SALUD,GENERAL,,NO,SI
280029,HOSPITAL RAMÓN Y CAJAL,MADRID,MADRID,Madrid,"Ctra. de Colmenar Viejo, km. 9,1",28034,913368000,913580614,891,SEGURIDAD SOCIAL,SERVICIO MADRILEÑO DE SALUD,GENERAL,,NO,SI
280014,HOSPITAL UNIVERSITARIO LA PAZ,MADRID,MADRID,Madrid,"Pº de la Castellana, 261",28046,917277000,913584699,0,SEGURIDAD SOCIAL,SERVICIO MADRILEÑO DE SALUD,GENERAL,,NO,SI
281270,HOSPITAL UNIVERSITARIO INFANTA LEONOR,MADRID,MADRID,Madrid,"Gran Vía del Este, 80",28031,911918000,911919077,269,COMUNIDAD AUTÓNOMA,SERVICIO MADRILEÑO DE SALUD,GENERAL,,NO,SI
281034,CLÍNICA ISADORA,MADRID,MADRID,Madrid,"Pirineos, 7",28040,913111000,913111659,19,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,MEDICO-QUIRURGICO,,SI,NO
280954,HOSPITAL DE MADRID,MADRID,MADRID,Madrid,"Pza Conde del Valle de Suchill, 16",28015,914476600,915941598,99,PRIVADO-BENÉFICO (IGLESIA),PRIVADO NO BENÉFICO,QUIRURGICO,,SI,SI
280724,HOSPITAL CENTRAL DE LA DEFENSA GOMEZ ULLA,MADRID,MADRID,Madrid,"Glorieta del Ejército, s/n",28047,914222000,914228201,475,MINISTERIO DE DEFENSA,MINISTERIO DE DEFENSA,GENERAL,,SI,SI
280679,"SANATORIO ESQUERDO, S.A.",MADRID,MADRID,Madrid,"Av. de los Poblados, 70",28044,917061100,917063521,139,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIATRICO,,NO,NO
280072,HOSPITAL CLÍNICO SAN CARLOS,MADRID,MADRID,Madrid,"Prof. Martín Lagos, s/n",28040,913303000,913303257,860,SEGURIDAD SOCIAL,SERVICIO MADRILEÑO DE SALUD,GENERAL,,NO,SI
280650,INSTITUTO DE INVESTIGACIONES NEUROPSIQUIÁTRICAS DR. LÓPEZ IBOR,MADRID,MADRID,Madrid,"Doctor Juan José Lopez Ibor, 2",28035,913162740,913162844,76,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIATRICO,,NO,NO
280647,SANATORIO NEUROPSIQUIÁTRICO DOCTOR LEÓN,MADRID,MADRID,Madrid,"Pza Mariano de Cavia, 3",28007,914332948,914334938,96,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIATRICO,,NO,NO
280626,CLÍNICA MATERNIDAD NUESTRA SEÑORA DE BELÉN,MADRID,MADRID,Madrid,"José Silva, 7",28043,917444100,914153305,60,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,MATERNAL,,NO,SI
280604,HOSPITAL DE LA ZARZUELA,MADRID,MADRID,Madrid,"Pléyades, 25 (Aravaca)",28023,915858000,913572892,116,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,SI
280587,CLÍNICA LA MILAGROSA,MADRID,MADRID,Madrid,"Modesto Lafuente, 14",28010,914472100,914473449,172,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,QUIRURGICO,,SI,NO
280565,HOSPITAL RUBER INTERNACIONAL,MADRID,MADRID,Madrid,"La Masó, 38",28034,913875000,913875259,157,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
280552,"CLÍNICA RUBER, S.A.",MADRID,MADRID,Madrid,"Juan Bravo, 49",28006,914029505,914024617,140,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,QUIRURGICO,,SI,NO
280549,FUENSANTA S.L. (CLÍNICA FUENSANTA),MADRID,MADRID,Madrid,"Arturo Soria, 17",28027,914100200,914071512,30,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,QUIRURGICO,,SI,NO
280534,"CLÍNICA LA LUZ, S.L.",MADRID,MADRID,Madrid,"General Rodrigo, 8",28003,914530200,914530208,175,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,MEDICO-QUIRURGICO,,SI,NO
280528,"HOSPITAL VIRGEN DE LA PALOMA, S.A.",MADRID,MADRID,Madrid,"Loma, 1",28003,915348207,915532268,92,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,QUIRURGICO,,NO,NO
280474,HOSPITAL VITHAS NUESTRA SEÑORA DE AMERICA,MADRID,MADRID,Madrid,"Arturo Soria, 103",28043,902500112,914130974,100,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
280468,HOSPITAL RUBER JUAN BRAVO 39,MADRID,MADRID,Madrid,"Juan Bravo, 39",28006,902112121,913098223,82,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
280455,"CLÍNICA SEAR, S.A.",MADRID,MADRID,Madrid,"Ctra. de Colmenar Viejo, km. 16",28049,917340500,917348734,250,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GERIATRIA Y/O LARGA ESTANCIA,,SI,NO
280442,HOSPITAL VIRGEN DEL MAR,MADRID,MADRID,Madrid,"Calle Honduras, 14",28016,913539500,913451013,76,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
280421,HOSPITAL UNIVERSITARIO FUNDACIÓN JIMÉNEZ DÍAZ,MADRID,MADRID,Madrid,"Av. de los Reyes Católicos, 2",28040,915504800,915443625,659,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,SI
280416,FUNDACIÓN INSTITUTO SAN JOSÉ,MADRID,MADRID,Madrid,"C\ Pinar de San José, 98",28054,915080140,915083760,388,OTRO PRIVADO BENÉFICO,PRIVADO-BENÉFICO (IGLESIA),GERIATRIA Y/O LARGA ESTANCIA,,SI,NO
280409,CLÍNICA NUESTRA SRA. DE LA PAZ,MADRID,MADRID,Madrid,"López de Hoyos, 259",28043,914156000,915191509,96,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),PSIQUIATRICO,,SI,SI
280395,CLINICA SAN MIGUEL,MADRID,MADRID,Madrid,"Arturo Soria, 204",28043,914135011,914135638,81,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),PSIQUIATRICO,,SI,NO
280382,HOSPITAL SAN FRANCISCO DE ASÍS,MADRID,MADRID,Madrid,"Joaquín Costa, 28",28002,915617100,915643971,138,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GENERAL,,SI,NO
280376,CLÍNICA SANTA ELENA,MADRID,MADRID,Madrid,"La Granja, 8",28003,914539400,914539401,70,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GENERAL,,SI,NO
281049,HOSPITAL UNIVERSITARIO MONCLOA,MADRID,MADRID,Madrid,"Av. Valladolid, 83",28008,915957292,915957077,235,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
280360,HOSPITAL BEATA MARÍA ANA. HH. HOSPITALARIAS SGDO. C. DE JESÚS,MADRID,MADRID,Madrid,"Dr Esquerdo, 83",28007,914097423,915732026,161,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),MEDICO-QUIRURGICO,,SI,NO
280357,HOSPITAL QUIRÓNSALUD SAN JOSÉ,MADRID,MADRID,Madrid,"Cartagena, 111",28002,902024747,915103833,84,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,QUIRURGICO,,SI,NO
280344,HOSPITAL DE LA V.O.T. DE SAN FRANCISCO DE ASÍS,MADRID,MADRID,Madrid,"San Bernabé, 13",28005,913657600,913650860,80,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GENERAL,,SI,NO
280339,HOSPITAL SAN RAFAEL,MADRID,MADRID,Madrid,"Serrano, 199",28016,915649943,915635005,177,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GENERAL,,SI,NO
280323,SANATORIO NUESTRA SEÑORA DEL ROSARIO,MADRID,MADRID,Madrid,"Príncipe de Vergara, 53",28006,914359100,915761800,178,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GENERAL,,NO,NO
280262,HOSPITAL DR. R. LAFORA,MADRID,MADRID,Madrid,"Ctra. de Colmenar Viejo, km. 13,8",28049,915867500,915867391,320,COMUNIDAD AUTÓNOMA,SERVICIO MADRILEÑO DE SALUD,PSIQUIATRICO,,NO,SI
280259,INSTITUTO PROVINCIAL DE REHABILITACIÓN,MADRID,MADRID,Madrid,"Francisco Silvela, 40",28028,915868967,915868996,0,COMUNIDAD AUTÓNOMA,SERVICIO MADRILEÑO DE SALUD,GERIATRIA Y/O LARGA ESTANCIA,,NO,SI
280246,HOSPITAL GENERAL UNIVERSITARIO GREGORIO MARAÑÓN,MADRID,MADRID,Madrid,"Dr Esquerdo, 46",28007,915868000,915868018,0,COMUNIDAD AUTÓNOMA,SERVICIO MADRILEÑO DE SALUD,GENERAL,,NO,SI
281179,HOSPITAL LA MORALEJA,MADRID,MADRID,Madrid,"Av. Francisco Pi y Margall, 81",28050,917679100,917679344,124,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,SI
281168,COMPLEJO UNIVERSITARIO LA PAZ,MADRID,MADRID,Madrid,"Pº de la Castellana, 261",28046,917277000,913584699,1254,SEGURIDAD SOCIAL,SERVICIO MADRILEÑO DE SALUD,GENERAL,,NO,SI
281087,CLINICA CEMTRO,MADRID,MADRID,Madrid,"Av. Ventisquero de la Condesa, 42",28035,917355757,917355758,80,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,MEDICO-QUIRURGICO,,NO,NO
290416,COMUNIDAD TERAPEUTICA SAN ANTONIO,ANDALUCÍA,MALAGA,Málaga,"Extremadura, 8",29018,952201464,952201463,35,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIATRICO,,NO,NO
290115,CLÍNICA DE LA ENCARNACIÓN,ANDALUCÍA,MALAGA,Málaga,"Fernández de Alarcón, 2",29007,952287766,952272473,105,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
290017,HOSPITAL GENERAL,ANDALUCÍA,MALAGA,Málaga,"Av. Carlos Haya, s/n",29010,951030100,951030157,0,SEGURIDAD SOCIAL,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
290022,HOSPITAL VIRGEN DE LA VICTORIA,ANDALUCÍA,MALAGA,Málaga,"Colonia de Sta. Ines, s/n",29010,951032000,951032188,0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
290038,HOSPITAL PROVINCIAL DE SAN JUAN DE DIOS,ANDALUCÍA,MALAGA,Málaga,"Plaza del Hospital Civil, s/n",29009,951030300,951030302,0,DIPUTACIÓN O CABILDO,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
290069,CENTRO ASISTENCIAL SAN JUAN DE DIOS,ANDALUCÍA,MALAGA,Málaga,"Ctra. Casabermeja, 126",29014,952250550,952255039,398,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),PSIQUIATRICO,,NO,NO
290075,CENTRO ASISTENCIAL HNAS. HOSP. DEL SAGRADO CORAZÓN DE JESÚS,ANDALUCÍA,MALAGA,Málaga,"San Juan Bosco, 41",29014,952256150,952251823,321,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),PSIQUIATRICO,,NO,NO
290081,HOSPITAL PARQUE SAN ANTONIO,ANDALUCÍA,MALAGA,Málaga,"Av. Pintor Joaquín Sorolla, 2",29016,952211050,952211059,100,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
290094,HOSPITAL EL ÁNGEL,ANDALUCÍA,MALAGA,Málaga,"Corregidor Nicolás Isidro, 16",29007,952045000,952348144,138,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
290108,HOSPITAL DOCTOR GALVEZ,ANDALUCÍA,MALAGA,Málaga,"San Agustín, 1",29015,952224295,952211885,62,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
290136,HOSPITAL PSIQUIÁTRICO SAN FRANCISCO DE ASÍS,ANDALUCÍA,MALAGA,Málaga,"Av. Hernán Nuñez de Toledo, 5",29018,952201464,952201463,150,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIATRICO,,NO,NO
290141,CLÍNICA NUESTRA SRA. DEL PILAR,ANDALUCÍA,MALAGA,Málaga,"Pº de Sancha, 15-17",29016,952217606,952217605,21,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
290234,COMPLEJO HOSPITALARIO REGIONAL DE MÁLAGA,ANDALUCÍA,MALAGA,Málaga,"Av. Carlos Haya, s/n",29010,951030100,951030157,1076,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
290252,COMPLEJO HOSPITALARIO DE ESPECIALIDADES VIRGEN DE LA VICTORIA,ANDALUCÍA,MALAGA,Málaga,"Campus Universitario Teatinos, s/n",29010,951032000,951032188,531,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
290449,HOSPITAL QUIRON,ANDALUCÍA,MALAGA,Málaga,Av Imperio Argentina 1,29004,952176016,952176120,56,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
290290,HOSPITAL  F.A.C. DOCTOR PASCUAL,ANDALUCÍA,MALAGA,Málaga,"Amargura, 31",29012,951019100,951019281,201,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
290265,HOSPITAL MATERNO INFANTIL,ANDALUCÍA,MALAGA,Málaga,"Arroyo de los Angeles, s/n",29011,951030200,951030245,0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,MATERNO-INFANTIL,,NO,SI
520018,HOSPITAL COMARCAL,MELILLA,MELILLA,Melilla,"Ctra. Remonta, 2",52005,952698001,952698032,168,SEGURIDAD SOCIAL,INSTITUTO DE GESTIÓN SANITARIA-INGESA,GENERAL,,NO,SI
270109,HOSPITAL DE MONFORTE,GALICIA,LUGO,Monforte de Lemos,"CORREDOIRA, S/N",27400,982417900,982404006,140,SEGURIDAD SOCIAL,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,NO
300317,CLINICA SAN FELIPE DEL MEDITERRÁNEO,REGIÓN DE MURCIA,MURCIA,Murcia,"Finca el Mayayo, 16 (El Palmar)",30120,968889096,968889097,50,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIATRICO,,SI,NO
300063,CLÍNICA BELÉN GRUPO HLA,REGIÓN DE MURCIA,MURCIA,Murcia,"Almirante Gravina, 2",30007,968233500,968233908,10,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GERIATRIA Y/O LARGA ESTANCIA,,NO,NO
300026,HOSPITAL GENERAL UNIVERSITARIO REINA SOFIA,REGIÓN DE MURCIA,MURCIA,Murcia,"Av. Intendente Jorge Palacios, 1",30003,968359000,968359819,339,COMUNIDAD AUTÓNOMA,SERVICIO MURCIANO DE SALUD,GENERAL,,NO,SI
300050,HOSPITAL QUIRÓNSALUD,REGIÓN DE MURCIA,MURCIA,Murcia,"Miguel Hernández, 12",30011,968365000,968250977,131,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
300079,HOSPITAL LA VEGA,REGIÓN DE MURCIA,MURCIA,Murcia,"Román Alberca, s/n",30008,968278100,968233116,123,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
300032,HOSPITAL PSIQUIÁTRICO ROMAN ALBERCA,REGIÓN DE MURCIA,MURCIA,Murcia,"Lorca, 58  (El Palmar)",30120,968365800,968365801,96,COMUNIDAD AUTÓNOMA,SERVICIO MURCIANO DE SALUD,PSIQUIATRICO,,NO,SI
300085,HOSPITAL MESA DEL CASTILLO,REGIÓN DE MURCIA,MURCIA,Murcia,"Ronda Sur, 20",30010,968246116,968234036,76,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,MEDICO-QUIRURGICO,,SI,NO
300098,SANATORIO DOCTOR MUÑOZ S.L.,REGIÓN DE MURCIA,MURCIA,Murcia,"Ctra. Cartagena, 59",30120,968885550,868042968,50,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIATRICO,,NO,NO
300275,HOSPITAL IBERMUTUAMUR-PATOLOGÍA LABORAL,REGIÓN DE MURCIA,MURCIA,Murcia,"Antonio Rocamora, 4. Edificio Ibermutuamur (Espinardo)",30100,968394000,968394014,30,MATEP,MATEP,TRAUMATOLOGIA Y/O REHABILITACION,,NO,NO
300269,HOSPITAL GENERAL UNIVERSITARIO J.M. MORALES MESEGUER,REGIÓN DE MURCIA,MURCIA,Murcia,"Av. Marqués de los Vélez, s/n",30008,968244200,968243895,394,SEGURIDAD SOCIAL,SERVICIO MURCIANO DE SALUD,GENERAL,,NO,SI
300011,HOSPITAL CLÍNICO UNIVERSITARIO VIRGEN DE LA ARRIXACA,REGIÓN DE MURCIA,MURCIA,Murcia,"Ctra. Madrid-Cartagena, s/n. (El Palmar)",30120,968369500,968369776,919,SEGURIDAD SOCIAL,SERVICIO MURCIANO DE SALUD,GENERAL,,NO,SI
320163,CLINICA SANTA TERESA,GALICIA,OURENSE,Ourense,"SAENZ DIEZ, 11",32003,988371710,988372357,49,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
320087,CENTRO MEDICO EL CARMEN,GALICIA,OURENSE,Ourense,"HABANA (DE LA), 50",32003,988223400,988241300,43,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
320052,HOSPITAL SANTA MARIA NAI,GALICIA,OURENSE,Ourense,"RAMON PUGA, 52",32005,988385500,988385551,0,COMUNIDAD AUTÓNOMA,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,,SI
320028,HOSPITAL UNIVERSITARIO CRISTAL,GALICIA,OURENSE,Ourense,"RAMON PUGA, 52",32005,988385500,988385551,0,SEGURIDAD SOCIAL,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI
320013,COMPLEXO HOSPITALARIO UNIVERSITARIO DE OURENSE,GALICIA,OURENSE,Ourense,"RAMON PUGA, 52",32005,988385500,988385551,855,ENTIDADES PÚBLICAS,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI
330292,HOSPITAL UNIVERSITARIO CENTRAL DE ASTURIAS,PPDO. DE ASTURIAS,ASTURIAS,Oviedo,"Avda. Roma, S/N  La Corredoria",33011,985108000,985108703,989,ENTIDADES PÚBLICAS,SERVICIO DE SALUD DEL PRINCIPADO DE ASTURIAS-SESPA,GENERAL,,NO,SI
330096,CLÍNICA SAN RAFAEL,PPDO. DE ASTURIAS,ASTURIAS,Oviedo,La Estrecha 33 ( La Corredoria),33011,985282526,985290284,36,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIATRICO,,NO,SI
330077,CLÍNICA ASTURIAS,PPDO. DE ASTURIAS,ASTURIAS,Oviedo,"Naranjo de Bulnes, 4 y 6",33012,985286000,985289954,52,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
330061,CENTRO MÉDICO DE ASTURIAS,PPDO. DE ASTURIAS,ASTURIAS,Oviedo,Avda. Richard Grandío s/n,33193,985250300,985238433,165,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
330045,HOSPITAL MONTE NARANCO,PPDO. DE ASTURIAS,ASTURIAS,Oviedo,"Avda. Dres. Fernández-Vega, 107",33012,985106900,985106911,194,COMUNIDAD AUTÓNOMA,SERVICIO DE SALUD DEL PRINCIPADO DE ASTURIAS-SESPA,GENERAL,,NO,SI
340040,UNIDAD DE REHABILITACIÓN PSIQUIÁTRICA CENTRO ASISTENCIAL SAN JUAN DE DIOS,CASTILLA Y LEÓN,PALENCIA,Palencia,"Ps. Padre Faustino Calvo, 46",34005,979742300,979742890,97,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),PSIQUIATRICO,,SI,NO
340035,HOSPITAL PSIQUIATRICO SAN LUIS,CASTILLA Y LEÓN,PALENCIA,Palencia,"Ctra. de Burgos, s/n",34004,979165324,979165443,206,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),PSIQUIATRICO,,NO,NO
340029,HOSPITAL SAN TELMO,CASTILLA Y LEÓN,PALENCIA,Palencia,"Av. San Telmo, s/n",34004,979167000,979167014,0,DIPUTACIÓN O CABILDO,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,SI
340014,HOSPITAL RIO CARRIÓN,CASTILLA Y LEÓN,PALENCIA,Palencia,"Av. Donantes de Sangre, s/n",34005,979167000,979167014,0,SEGURIDAD SOCIAL,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,SI
340053,HOSPITAL RECOLETAS DE PALENCIA,CASTILLA Y LEÓN,PALENCIA,Palencia,"Av. Simón Nieto, 31-34",34005,979747700,979703329,44,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
340063,COMPLEJO ASISTENCIAL UNIVERSITARIO DE PALENCIA,CASTILLA Y LEÓN,PALENCIA,Palencia,"Av. Donantes de Sangre, s/n",34005,979167000,979167014,495,ENTIDADES PÚBLICAS,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,SI
